telemetry.time,deviceId,telemetry.co2
2022-09-23T08:36:27.0000000,DA00110036,559
2022-09-23T08:40:50.0000000,DA00110049,573
2022-09-23T08:42:07.0000000,DA00110049,576
2022-09-23T08:39:33.0000000,DA00110049,581
2022-09-23T08:38:28.0000000,DA00110049,562
2022-09-23T08:37:11.0000000,DA00110049,564
2022-09-23T08:33:33.0000000,DA00110049,564
2022-09-23T08:34:51.0000000,DA00110049,577
2022-09-23T08:31:06.0000000,DA00110049,565
2022-09-23T08:36:06.0000000,DA00110049,577
2022-09-23T08:32:25.0000000,DA00110049,547
2022-09-23T08:42:13.0000000,DA00110033,556
2022-09-23T08:41:06.0000000,DA00110033,536
2022-09-23T08:39:52.0000000,DA00110033,540
2022-09-23T08:38:45.0000000,DA00110033,538
2022-09-23T08:36:17.0000000,DA00110033,539
2022-09-23T08:37:31.0000000,DA00110033,538
2022-09-23T08:33:56.0000000,DA00110033,525
2022-09-23T08:35:11.0000000,DA00110033,535
2022-09-23T08:44:45.0000000,DA00130002,577
